queue,folder,url,id,type,pageUpdated
technology,cloud,https://www.oracle.com/cloud/oracle-at-oracle/sustainability/,RC24,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/oracle-at-oracle/sustainability/,RC57,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/oracle-at-oracle/sustainability/,RC30,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/partners/altair.html,U03v6,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/partners/altair.html,RC98,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/partners/altair.html,RC68,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/partners/altair.html,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/partners/altair.html,RC102,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/partners/fortinet/,RH03v3,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/partners/fortinet/,RC35,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/partners/fortinet/,RC16,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/partners/fortinet/,RC24,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/partners/fortinet/,RC13,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/partners/fortinet/,RC10v2,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/partners/fortinet/,RC10v3,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/partners/fortinet/,RC37v1,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/partners/microsoft/,U03v6,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/partners/microsoft/,RC98,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/partners/microsoft/,RC11v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/partners/microsoft/,RC59v4,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/partners/microsoft/,RC10v3,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/partners/microsoft/,RC101,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/partners/microsoft/,RC64v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/partners/microsoft/,RT01,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/partners/microsoft/,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/partners/microsoft/,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/partners/microsoft/,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/partners/microsoft/,RC74v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/partners/microsoft/,RC59v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/partners/microsoft/,RC97,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/peoplesoft-reduce-cost-oci/,U03v6,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/peoplesoft-reduce-cost-oci/,RC23v3,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/peoplesoft-reduce-cost-oci/,RC25,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/peoplesoft-reduce-cost-oci/,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/peoplesoft-reduce-cost-oci/,RC58,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/peoplesoft-reduce-cost-oci/,RC57,a11y-ready,false
technology,cloud,https://www.oracle.com/cloud/pricing/,RH03v3,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/pricing/,RC11v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/pricing/,RC13,a11y-ready,false
technology,cloud,https://www.oracle.com/cloud/pricing/,RC100,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/pricing/,RC11v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/pricing/,RC30v1,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/pricing/,RC64v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/pricing/,RC10v2,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/pricing/,RC11v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/product-tours/,RH03v3,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/product-tours/,RC33,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/product-tours/,RC31,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/rewards/,RH03v4,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/rewards/,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/rewards/,RC59v2,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/rewards/,RC64v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/rewards/,CC02,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/rewards/,RC47,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/rewards/,RC22v2,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/rewards/,CB105,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/rewards/,RC13,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/rewards/,RC11,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/rewards/,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/rewards/faq/,U03v6,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/rewards/faq/,CB105,a11y-ready,false
technology,cloud,https://www.oracle.com/cloud/roving-edge-infrastructure/,RH03v4,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/roving-edge-infrastructure/,RC11,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/roving-edge-infrastructure/,RC30v1,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/roving-edge-infrastructure/,RC36,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/roving-edge-infrastructure/,RC34v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/roving-edge-infrastructure/,RC37v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/roving-edge-infrastructure/,RC31,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/roving-edge-infrastructure/faq/,U03v6,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/roving-edge-infrastructure/faq/,RC98,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/roving-edge-infrastructure/faq/,RT01,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/roving-edge-infrastructure/faq/,RC78,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/roving-edge-infrastructure/faq/,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/roving-edge-infrastructure/faq/,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/roving-edge-infrastructure/faq/,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/roving-edge-infrastructure/faq/,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/roving-edge-infrastructure/faq/,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/roving-edge-infrastructure/faq/,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/roving-edge-infrastructure/faq/,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/search/,U03v6,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/search/,RC98,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/search/,RC30v1,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/search/,RC36,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/search/,RC34v2,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/search/,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/search/,RC59v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/search/,RC97,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/search/,RC37v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/search/,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/search/faq/,U03v6,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/search/faq/,RC98,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/search/faq/,RC78,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/search/faq/,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/service-comparison/,RC98,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/service-comparison/,RC59,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/service-comparison/,RC24,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/service-comparison/,RC24,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/service-comparison/,RC59v1,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/service-comparison/,RC31,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/sign-in.html,U03v5,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/sign-in.html,RC63,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/sla/,RH03,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/sla/,RC13,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/sla/,CB105,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/sla/,RC31,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/solutions/,RC98,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/,RC11v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/,RC13,a11y-ready,false
technology,cloud,https://www.oracle.com/cloud/solutions/,RC74,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/,RC13,a11y-ready,false
technology,cloud,https://www.oracle.com/cloud/solutions/,RC74,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/,RC13,a11y-ready,false
technology,cloud,https://www.oracle.com/cloud/solutions/,RC74,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/,RC13,a11y-ready,false
technology,cloud,https://www.oracle.com/cloud/solutions/,RC74,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/,RC13,a11y-ready,false
technology,cloud,https://www.oracle.com/cloud/solutions/,RC74,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/,RC77v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/,RC68v2,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/solutions/,RC29,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/,RC59v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/,RC97,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/cloud-security-for-dummies-guide/,U03v6,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/solutions/cloud-security-for-dummies-guide/,RC23v3,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/cloud-security-for-dummies-guide/,RC25,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/cloud-security-for-dummies-guide/,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/cloud-security-for-dummies-guide/,RC58,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/solutions/cloud-security-for-dummies-guide/,RC24v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/cloud-security-for-dummies-guide/,RC57,a11y-ready,false
technology,cloud,https://www.oracle.com/cloud/solutions/cloud-security-for-dummies-guide/,RC11,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/cloud-security-for-dummies/,U03v6,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/solutions/cloud-security-for-dummies/,RC23v3,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/cloud-security-for-dummies/,RC25,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/cloud-security-for-dummies/,RC58,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/solutions/cloud-security-for-dummies/,RC24v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/cloud-security-for-dummies/,RC57,a11y-ready,false
technology,cloud,https://www.oracle.com/cloud/solutions/cloud-security-for-dummies/,RC11,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/maritz-video.html,U03v6,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/solutions/maritz-video.html,RC23v3,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/maritz-video.html,RC25,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/maritz-video.html,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/maritz-video.html,RC58,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/solutions/maritz-video.html,RC57,a11y-ready,false
technology,cloud,https://www.oracle.com/cloud/solutions/maritz-video.html,RC11,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/oreilly-analytics-paper/,U03v6,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/solutions/oreilly-analytics-paper/,RC23v3,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/oreilly-analytics-paper/,RC25,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/oreilly-analytics-paper/,RC58,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/solutions/oreilly-analytics-paper/,RC24v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/solutions/oreilly-analytics-paper/,RC57,a11y-ready,false
technology,cloud,https://www.oracle.com/cloud/solutions/oreilly-analytics-paper/,RC11,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/sovereign-cloud/,RH03v3,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/sovereign-cloud/,RC78,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/sovereign-cloud/,RC24,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/sovereign-cloud/,RC24,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/sovereign-cloud/,RC24,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/sovereign-cloud/,RC24,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/sovereign-cloud/,RC59v1,a11y-true,true
technology,cloud,https://www.oracle.com/cloud/storage/,U03v6,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/storage/,RC98,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/storage/,RC59,a11y-ready,false
technology,cloud,https://www.oracle.com/cloud/storage/,RC13,a11y-ready,false
technology,cloud,https://www.oracle.com/cloud/storage/,RC11,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/storage/,RC30v1,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/storage/,RC11v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/storage/,RC28,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/storage/,RC29,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/storage/,RC120v2,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/storage/,RC30,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/storage/,RC59v1,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/storage/,RC31,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/storage/archive-storage/,RH03,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/storage/archive-storage/,RC30v1,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/storage/archive-storage/,RC36,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/storage/archive-storage/,RC29,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/storage/archive-storage/,RC30,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/storage/archive-storage/,RC24,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/storage/archive-storage/,RC31,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/storage/archive-storage/faq/,U03v6,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/storage/archive-storage/faq/,CB105,a11y-ready,false
technology,cloud,https://www.oracle.com/cloud/storage/archive-storage/faq/,CC02,a11y-ready,false
technology,cloud,https://www.oracle.com/cloud/storage/block-volumes/,U03v6,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/storage/block-volumes/,RC98,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/storage/block-volumes/,RT01,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/storage/block-volumes/,RC79,a11y-ready,false
technology,cloud,https://www.oracle.com/cloud/storage/block-volumes/,RC30v1,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/storage/block-volumes/,RC04,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/storage/block-volumes/,RC36,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/storage/block-volumes/,RC29,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/storage/block-volumes/,RC30,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/storage/block-volumes/,RC31,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/storage/block-volumes/faq/,U03v6,a11y-unknown,false
technology,cloud,https://www.oracle.com/cloud/storage/block-volumes/faq/,RC98,a11y-true,false
technology,cloud,https://www.oracle.com/cloud/storage/block-volumes/faq/,RT01,a11y-unknown,false
